image,label,score,x1,y1,x2,y2,source_prompt,detection_summary,llm_prompt,generated_question_flan_base,generated_question_flan_large,generated_question_llama70b,generated_question_llama8b
image_76_jpg.rf.16d2cc4de6297f3f3ea2ca3ad05e276c.jpg,electric kettle,0.1256877183914184,127.0853271484375,194.78126525878903,344.672607421875,410.9772033691406,electric,Image file: image_76_jpg.rf.16d2cc4de6297f3f3ea2ca3ad05e276c.jpg. Detected amenity: electric kettle. Detection confidence: low (0.13). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_76_jpg.rf.16d2cc4de6297f3f3ea2ca3ad05e276c.jpg. Detected amenity: electric kettle. Detection confidence: low (0.13). Source prompt type: electric. Question:",What is the amenity of the electric kettle?,What is the name of the amenity in the image?,Does the room have an electric kettle?,Does the hotel room have an electric kettle available?
image_76_jpg.rf.16d2cc4de6297f3f3ea2ca3ad05e276c.jpg,electric kettle,0.2261143177747726,328.74432373046875,112.63500213623048,514.7053833007812,359.9737854003906,electric,Image file: image_76_jpg.rf.16d2cc4de6297f3f3ea2ca3ad05e276c.jpg. Detected amenity: electric kettle. Detection confidence: low (0.23). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_76_jpg.rf.16d2cc4de6297f3f3ea2ca3ad05e276c.jpg. Detected amenity: electric kettle. Detection confidence: low (0.23). Source prompt type: electric. Question:",What is the amenity of the electric kettle?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_173_jpg.rf.aaa74a72ac5c6e152f5b22bec15750f7.jpg,electric kettle,0.2089781761169433,157.31735229492188,157.13925170898438,365.279296875,440.2561950683594,electric,Image file: image_173_jpg.rf.aaa74a72ac5c6e152f5b22bec15750f7.jpg. Detected amenity: electric kettle. Detection confidence: low (0.21). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_173_jpg.rf.aaa74a72ac5c6e152f5b22bec15750f7.jpg. Detected amenity: electric kettle. Detection confidence: low (0.21). Source prompt type: electric. Question:",What type of amenity is the electric kettle?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_74_jpg.rf.c0d5374c30df1c70674b4abcf36147a7.jpg,electric kettle,0.1782242357730865,446.6960144042969,268.33935546875,626.6739501953125,556.5845947265625,electric,Image file: image_74_jpg.rf.c0d5374c30df1c70674b4abcf36147a7.jpg. Detected amenity: electric kettle. Detection confidence: low (0.18). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_74_jpg.rf.c0d5374c30df1c70674b4abcf36147a7.jpg. Detected amenity: electric kettle. Detection confidence: low (0.18). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room have an electric kettle?,Does the hotel room have an electric kettle available?
image_184_jpg.rf.857ca1b439853e0713b85a45a8e53be5.jpg,electric kettle,0.1275054365396499,212.7569732666016,350.6333923339844,357.3863220214844,557.2833251953125,electric,Image file: image_184_jpg.rf.857ca1b439853e0713b85a45a8e53be5.jpg. Detected amenity: electric kettle. Detection confidence: low (0.13). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_184_jpg.rf.857ca1b439853e0713b85a45a8e53be5.jpg. Detected amenity: electric kettle. Detection confidence: low (0.13). Source prompt type: electric. Question:",What type of amenity does the image show?,What kind of amenity is the electric kettle?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_136_jpg.rf.ee4042e8b71673c6526499e8558d81a4.jpg,electric kettle,0.1918310970067978,36.36938095092773,96.0098114013672,599.510986328125,606.5072631835938,electric,Image file: image_136_jpg.rf.ee4042e8b71673c6526499e8558d81a4.jpg. Detected amenity: electric kettle. Detection confidence: low (0.19). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_136_jpg.rf.ee4042e8b71673c6526499e8558d81a4.jpg. Detected amenity: electric kettle. Detection confidence: low (0.19). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_107_jpg.rf.f689ac9657de913811956d99af2fd195.jpg,electric kettle,0.2894724905490875,64.86384582519531,225.0279541015625,321.0108947753906,465.5421752929688,electric,Image file: image_107_jpg.rf.f689ac9657de913811956d99af2fd195.jpg. Detected amenity: electric kettle. Detection confidence: low (0.29). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_107_jpg.rf.f689ac9657de913811956d99af2fd195.jpg. Detected amenity: electric kettle. Detection confidence: low (0.29). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_151_jpg.rf.0695fa0fe6757ccf1304a5bd3357ce1a.jpg,electric kettle,0.3602304756641388,338.876953125,144.75186157226562,512.4205322265625,438.61083984375,electric,Image file: image_151_jpg.rf.0695fa0fe6757ccf1304a5bd3357ce1a.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.36). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_151_jpg.rf.0695fa0fe6757ccf1304a5bd3357ce1a.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.36). Source prompt type: electric. Question:",What type of amenity does the image file contain?,What type of amenity is the electric kettle?,Does the room come with an electric kettle?,Does the hotel room have an electric kettle available?
image_177_jpg.rf.24ad16eaee5666c15169e926e4a84506.jpg,electric kettle,0.1079193949699401,168.61000061035156,0.6976699829101562,474.0959167480469,628.8382568359375,electric,Image file: image_177_jpg.rf.24ad16eaee5666c15169e926e4a84506.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_177_jpg.rf.24ad16eaee5666c15169e926e4a84506.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room have an electric kettle?,Is there an electric kettle available in the room?
image_133_jpg.rf.37b1a7ff850e3cb7b3592d9ed7368422.jpg,electric kettle,0.2938935458660126,424.8533630371094,77.91029357910156,638.1511840820312,447.7772521972656,electric,Image file: image_133_jpg.rf.37b1a7ff850e3cb7b3592d9ed7368422.jpg. Detected amenity: electric kettle. Detection confidence: low (0.29). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_133_jpg.rf.37b1a7ff850e3cb7b3592d9ed7368422.jpg. Detected amenity: electric kettle. Detection confidence: low (0.29). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is the electric kettle provided in the room?
image_133_jpg.rf.37b1a7ff850e3cb7b3592d9ed7368422.jpg,electric kettle,0.2676694691181183,278.4018249511719,193.2015686035156,441.6945190429688,378.0088806152344,electric,Image file: image_133_jpg.rf.37b1a7ff850e3cb7b3592d9ed7368422.jpg. Detected amenity: electric kettle. Detection confidence: low (0.27). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_133_jpg.rf.37b1a7ff850e3cb7b3592d9ed7368422.jpg. Detected amenity: electric kettle. Detection confidence: low (0.27). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_11_jpg.rf.0b79554ba97e3bfef75f188883f66b50.jpg,electric kettle,0.113024041056633,162.5753173828125,243.1048583984375,256.6117553710937,443.3738708496094,electric,Image file: image_11_jpg.rf.0b79554ba97e3bfef75f188883f66b50.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_11_jpg.rf.0b79554ba97e3bfef75f188883f66b50.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_11_jpg.rf.0b79554ba97e3bfef75f188883f66b50.jpg,electric kettle,0.1202646419405937,352.90380859375,212.7589569091797,505.5157470703125,584.7550048828125,electric,Image file: image_11_jpg.rf.0b79554ba97e3bfef75f188883f66b50.jpg. Detected amenity: electric kettle. Detection confidence: low (0.12). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_11_jpg.rf.0b79554ba97e3bfef75f188883f66b50.jpg. Detected amenity: electric kettle. Detection confidence: low (0.12). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_16_jpg.rf.aaf9fbb58174face5bcbd2f405d0a91d.jpg,electric kettle,0.1585527211427688,418.635986328125,239.72171020507807,639.2125854492188,543.0343017578125,electric,Image file: image_16_jpg.rf.aaf9fbb58174face5bcbd2f405d0a91d.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_16_jpg.rf.aaf9fbb58174face5bcbd2f405d0a91d.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric. Question:",What type of amenity does the image show?,What kind of amenity is the electric kettle?,Does the room come with an electric kettle?,Does the electric kettle come with a built-in thermometer?
image_130_jpg.rf.d60ec236f66eb671f1cabc068af6af55.jpg,electric kettle,0.2883776426315307,227.584716796875,105.87848663330078,560.5613403320312,454.926025390625,electric,Image file: image_130_jpg.rf.d60ec236f66eb671f1cabc068af6af55.jpg. Detected amenity: electric kettle. Detection confidence: low (0.29). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_130_jpg.rf.d60ec236f66eb671f1cabc068af6af55.jpg. Detected amenity: electric kettle. Detection confidence: low (0.29). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room have an electric kettle?,Is an electric kettle available in the room?
image_87_jpg.rf.4a7caf9aff87dd7c9733d14a5055deb6.jpg,electric kettle,0.1000765413045883,360.5513916015625,73.26463317871094,556.279052734375,458.189453125,electric,Image file: image_87_jpg.rf.4a7caf9aff87dd7c9733d14a5055deb6.jpg. Detected amenity: electric kettle. Detection confidence: low (0.10). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_87_jpg.rf.4a7caf9aff87dd7c9733d14a5055deb6.jpg. Detected amenity: electric kettle. Detection confidence: low (0.10). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room have an electric kettle?,Is an electric kettle provided in the room?
image_24_jpg.rf.cba2257d11e0061f80d8b8640ee4d2e1.jpg,electric kettle,0.147485077381134,508.177490234375,266.50537109375,641.3973999023438,618.8695068359375,electric,Image file: image_24_jpg.rf.cba2257d11e0061f80d8b8640ee4d2e1.jpg. Detected amenity: electric kettle. Detection confidence: low (0.15). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_24_jpg.rf.cba2257d11e0061f80d8b8640ee4d2e1.jpg. Detected amenity: electric kettle. Detection confidence: low (0.15). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room have an electric kettle?,Is an electric kettle provided in the room?
image_155_jpg.rf.d259740b20784d4f68ff151b143bff0c.jpg,electric kettle,0.1942588090896606,407.255126953125,164.31637573242188,614.6328125,430.9276123046875,electric,Image file: image_155_jpg.rf.d259740b20784d4f68ff151b143bff0c.jpg. Detected amenity: electric kettle. Detection confidence: low (0.19). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_155_jpg.rf.d259740b20784d4f68ff151b143bff0c.jpg. Detected amenity: electric kettle. Detection confidence: low (0.19). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_116_jpg.rf.3824c4676c4ca0d81447819eb5e9edb3.jpg,electric kettle,0.2511092722415924,256.1664123535156,0.5131912231445312,584.0438232421875,446.7887878417969,electric,Image file: image_116_jpg.rf.3824c4676c4ca0d81447819eb5e9edb3.jpg. Detected amenity: electric kettle. Detection confidence: low (0.25). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_116_jpg.rf.3824c4676c4ca0d81447819eb5e9edb3.jpg. Detected amenity: electric kettle. Detection confidence: low (0.25). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is there an electric kettle available in the room?
image_116_jpg.rf.3824c4676c4ca0d81447819eb5e9edb3.jpg,electric kettle,0.1560322344303131,256.5194396972656,-4.162483215332031,581.8319091796875,444.2297973632813,electric,Image file: image_116_jpg.rf.3824c4676c4ca0d81447819eb5e9edb3.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_116_jpg.rf.3824c4676c4ca0d81447819eb5e9edb3.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric. Question:",What amenity does the image show?,What kind of amenity is the electric kettle?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_71_jpg.rf.f66574d91704f3b374b7ff0fb1dcb46d.jpg,electric kettle,0.1915050595998764,95.66700744628906,222.20672607421875,320.8752746582031,419.4762573242188,electric,Image file: image_71_jpg.rf.f66574d91704f3b374b7ff0fb1dcb46d.jpg. Detected amenity: electric kettle. Detection confidence: low (0.19). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_71_jpg.rf.f66574d91704f3b374b7ff0fb1dcb46d.jpg. Detected amenity: electric kettle. Detection confidence: low (0.19). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Does the electric kettle come with a built-in filter?
image_119_jpg.rf.d5bcb156cc6965dee818d840fdb00114.jpg,electric kettle,0.1351972967386245,179.66397094726562,-2.272987365722656,524.2610473632812,574.1846313476562,electric,Image file: image_119_jpg.rf.d5bcb156cc6965dee818d840fdb00114.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_119_jpg.rf.d5bcb156cc6965dee818d840fdb00114.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_161_jpg.rf.4b8e1d5ec0e0748ff61b08b7b28719e4.jpg,electric kettle,0.2528598010540008,5.784492492675781,33.605499267578125,403.5733642578125,624.42578125,electric,Image file: image_161_jpg.rf.4b8e1d5ec0e0748ff61b08b7b28719e4.jpg. Detected amenity: electric kettle. Detection confidence: low (0.25). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_161_jpg.rf.4b8e1d5ec0e0748ff61b08b7b28719e4.jpg. Detected amenity: electric kettle. Detection confidence: low (0.25). Source prompt type: electric. Question:",What amenity does the image file contain?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_145_jpg.rf.77a5039ceb6ca5b405ea470d46ea5fe4.jpg,electric kettle,0.1720124632120132,311.5878601074219,293.5068359375,451.4795227050781,459.854736328125,electric,Image file: image_145_jpg.rf.77a5039ceb6ca5b405ea470d46ea5fe4.jpg. Detected amenity: electric kettle. Detection confidence: low (0.17). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_145_jpg.rf.77a5039ceb6ca5b405ea470d46ea5fe4.jpg. Detected amenity: electric kettle. Detection confidence: low (0.17). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Does the hotel room have an electric kettle available?
image_21_jpg.rf.da6badc647118421bf89673dc4c553cb.jpg,electric kettle,0.1045553833246231,119.3037109375,76.68415069580078,327.05926513671875,513.1197509765625,electric,Image file: image_21_jpg.rf.da6badc647118421bf89673dc4c553cb.jpg. Detected amenity: electric kettle. Detection confidence: low (0.10). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_21_jpg.rf.da6badc647118421bf89673dc4c553cb.jpg. Detected amenity: electric kettle. Detection confidence: low (0.10). Source prompt type: electric. Question:",What amenity does the image file contain?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is there an electric kettle in the room?
image_21_jpg.rf.da6badc647118421bf89673dc4c553cb.jpg,electric kettle,0.1356049478054046,300.38946533203125,183.1392517089844,526.6669921875,494.5181884765625,electric,Image file: image_21_jpg.rf.da6badc647118421bf89673dc4c553cb.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_21_jpg.rf.da6badc647118421bf89673dc4c553cb.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric. Question:",What amenity does the image file contain?,What kind of amenity is the electric kettle?,Does the room have an electric kettle?,Does the room have an electric kettle available for guest use?
image_4_jpg.rf.6a722994d4a530c2854a79a144cb67a7.jpg,electric kettle,0.2173782140016555,217.5696563720703,162.85926818847656,387.1517333984375,421.0091552734375,electric,Image file: image_4_jpg.rf.6a722994d4a530c2854a79a144cb67a7.jpg. Detected amenity: electric kettle. Detection confidence: low (0.22). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_4_jpg.rf.6a722994d4a530c2854a79a144cb67a7.jpg. Detected amenity: electric kettle. Detection confidence: low (0.22). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_42_jpg.rf.ae7f09b1e207cdfa0294fdb53d13b6b5.jpg,electric kettle,0.1044996082782745,383.132080078125,281.89013671875,582.2559204101562,554.6613159179688,electric,Image file: image_42_jpg.rf.ae7f09b1e207cdfa0294fdb53d13b6b5.jpg. Detected amenity: electric kettle. Detection confidence: low (0.10). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_42_jpg.rf.ae7f09b1e207cdfa0294fdb53d13b6b5.jpg. Detected amenity: electric kettle. Detection confidence: low (0.10). Source prompt type: electric. Question:",What type of amenity is the electric kettle?,What is the name of the amenity in the image?,Does the room have an electric kettle?,Is an electric kettle provided in the room?
image_139_jpg.rf.a09778def93501859e4c00dae029bb19.jpg,electric kettle,0.3593125939369201,141.1004638671875,329.301025390625,341.4001159667969,539.1835327148438,electric,Image file: image_139_jpg.rf.a09778def93501859e4c00dae029bb19.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.36). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_139_jpg.rf.a09778def93501859e4c00dae029bb19.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.36). Source prompt type: electric. Question:",What type of amenity does the image show?,What type of amenity is the electric kettle?,Does the room come with an electric kettle?,Is there an electric kettle available in the room?
image_140_jpg.rf.f0b1c1ad13b549e3618222ae0dd138b1.jpg,electric kettle,0.1440409421920776,65.85751342773438,213.74880981445312,236.33628845214844,582.3582763671875,electric,Image file: image_140_jpg.rf.f0b1c1ad13b549e3618222ae0dd138b1.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_140_jpg.rf.f0b1c1ad13b549e3618222ae0dd138b1.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Does the hotel room have a built-in electric kettle or a separate electric kettle provided?
image_202_jpg.rf.0f5ce9806defae0fe008d6b3c2f1bea8.jpg,electric kettle,0.2232137322425842,152.39535522460938,111.40281677246094,333.17364501953125,443.5275268554688,electric,Image file: image_202_jpg.rf.0f5ce9806defae0fe008d6b3c2f1bea8.jpg. Detected amenity: electric kettle. Detection confidence: low (0.22). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_202_jpg.rf.0f5ce9806defae0fe008d6b3c2f1bea8.jpg. Detected amenity: electric kettle. Detection confidence: low (0.22). Source prompt type: electric. Question:",What type of amenity is the electric kettle?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_187_jpg.rf.4a021028265b8d018637b2ac2bdb2973.jpg,electric kettle,0.1406561881303787,125.89893341064452,144.0391845703125,537.2890625,446.47564697265625,electric,Image file: image_187_jpg.rf.4a021028265b8d018637b2ac2bdb2973.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_187_jpg.rf.4a021028265b8d018637b2ac2bdb2973.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_80_jpg.rf.68106058e94ffd6bb295445e46cb8471.jpg,electric kettle,0.1069989055395126,351.73663330078125,365.8694458007813,371.36334228515625,398.110107421875,electric,Image file: image_80_jpg.rf.68106058e94ffd6bb295445e46cb8471.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_80_jpg.rf.68106058e94ffd6bb295445e46cb8471.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_80_jpg.rf.68106058e94ffd6bb295445e46cb8471.jpg,electric kettle,0.1414999514818191,500.597412109375,398.7585754394531,543.7247924804688,435.1559143066406,electric,Image file: image_80_jpg.rf.68106058e94ffd6bb295445e46cb8471.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_80_jpg.rf.68106058e94ffd6bb295445e46cb8471.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric. Question:",What type of amenity does the image show?,What kind of amenity is the electric kettle?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_51_jpg.rf.34d9525227193f9c9907f2941ec639d2.jpg,electric kettle,0.1618870794773101,-0.3773880004882812,307.736572265625,157.0329132080078,505.34368896484375,electric,Image file: image_51_jpg.rf.34d9525227193f9c9907f2941ec639d2.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_51_jpg.rf.34d9525227193f9c9907f2941ec639d2.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric. Question:",What amenity does the image show?,What kind of amenity is the electric kettle?,Does the room come with an electric kettle?,Does the hotel room have an electric kettle available for guest use?
